lambda_um,T_H2O,T_CO2,T_O3,T_N2O,T_CO,T_CH4,T_O2
8.22999999999991,0.9997469138103723,0.9999999999998668,0.9999999906000969,0.9999998550124669,1.0,0.9999933300200983,1.0
8.24999999999991,0.9927898096664601,1.0,0.9999999875715861,0.9999997765163684,1.0,0.9999889505658768,1.0
8.269999999999909,0.9998353216060565,1.0,0.9999999857331012,0.9999996542701108,1.0,0.9999938110178288,1.0
8.289999999999909,0.9999524540533313,1.0,0.9999999816592045,0.9999994346562726,1.0,0.9999993035694423,1.0
8.309999999999908,0.9999759796539767,1.0,0.9999999787896776,0.9999989415471191,1.0,0.9999957357217362,1.0
8.329999999999908,0.9998991769092349,0.9999999999991562,0.999999973835374,0.999998594051398,1.0,0.9999965196440854,1.0
8.349999999999907,0.9971418466361949,0.9999999999959588,0.9999999698344411,0.9999980417581646,1.0,0.9999981057129617,1.0
8.369999999999907,0.9999440808043705,0.9999999999861444,0.9999999628042868,0.9999972867639197,1.0,0.9999990215767909,1.0
8.389999999999906,0.9999690960530874,0.9999999999721112,0.9999999566481446,0.9999959562283269,1.0,0.9999956502418463,1.0
8.409999999999906,0.9998039599175881,0.9999999999522604,0.9999999523814243,0.9999952706727591,1.0,0.9999985659032031,1.0
8.429999999999906,0.9950224778525686,0.9999999999437783,0.9999999404386664,0.9999947264899713,1.0,0.9999996389933976,1.0
8.449999999999905,0.9999200520795162,0.999999999903233,0.9999999339256984,0.9999942085924687,1.0,0.9999992493726619,1.0
8.469999999999905,0.9998926708876024,0.9999999999120703,0.9999999258937677,0.9999937187445731,1.0,0.9999988614482138,1.0
8.489999999999904,0.9999276104639012,0.9999999999141131,0.9999999178877719,0.9999935590081268,1.0,0.9999994843559392,1.0
8.509999999999904,0.9930770527892364,0.9999999999228617,0.9999999108021065,0.9999950447353125,1.0,0.9999998426142955,1.0
8.529999999999903,0.9995043016005614,0.999999999941025,0.9999999015019014,0.9999964349467696,1.0,0.9999995110133266,1.0
8.549999999999903,0.9999639108365646,0.9999999999676259,0.9999998897170617,0.9999980289894896,1.0,0.9999993829804978,1.0
8.569999999999903,0.9996631363484267,0.9999999999963585,0.9999998921476951,0.9999982384883079,1.0,0.9999998426616354,1.0
8.589999999999902,0.9992098104400817,0.99999999997784,0.9999998801081258,0.9999968801989603,1.0,0.9999997789373651,1.0
8.609999999999902,0.9999859070551889,0.9999999999718892,0.9999998658346545,0.999995890117388,1.0,0.999999665682715,1.0
