lambda_um,T_H2O
9.790000000000008,0.9999907121896405
9.810000000000008,0.9999828227132844
9.830000000000007,0.9998313236736379
9.850000000000007,0.9996413241352997
9.870000000000008,0.9999772728021551
9.890000000000008,0.9998607476512694
9.910000000000007,0.9998946589765774
9.930000000000007,0.9999865454870571
9.950000000000008,0.9999895059253855
9.970000000000008,0.9999746735984046
9.990000000000007,0.9999547512837148
10.010000000000007,0.9999478890662382
10.030000000000008,0.9999957347258317
10.050000000000008,0.9999926473589733
10.070000000000007,0.9999993174855127
10.090000000000007,0.9999942026059176
10.110000000000008,0.9999965586479971
10.130000000000008,0.9999992963763119
10.150000000000007,0.9999969133886387
10.170000000000007,0.9999835563489556
10.190000000000008,0.9999860267798395
10.210000000000008,0.9999948255077765
10.230000000000008,0.9999367208927399
10.250000000000007,0.99984628847335
10.270000000000008,0.9998853303955261
10.290000000000008,0.9999183574012731
10.310000000000008,0.999979781933846
10.330000000000007,0.9999943808702937
10.350000000000009,0.9999365553011449
10.370000000000008,0.99999848710708
10.390000000000008,0.9999926437972289
10.410000000000007,0.999974452605391
10.430000000000009,0.9999590147708153
10.450000000000008,0.9999959775738338
10.470000000000008,0.9998878123853916
10.490000000000007,0.9998777587906338
10.510000000000009,0.9999963076240177
10.530000000000008,0.9999841168019835
10.550000000000008,0.9995912213240653
10.570000000000007,0.9999838989767574
10.590000000000009,0.999952349284037
10.610000000000008,0.9999973692153168
10.630000000000008,0.9999555960876103
10.650000000000007,0.9999981388530176
10.670000000000009,0.9999905334589037
10.690000000000008,0.9999984835419722
10.710000000000008,0.9999992910577106
10.730000000000008,0.9999948207040003
10.750000000000009,0.9999971880989589
10.770000000000008,0.999966026194956
10.790000000000008,0.9999949070561144
10.810000000000008,0.9998027581502908
10.830000000000009,0.9999763181267673
10.850000000000009,0.9996057070824693
10.870000000000008,0.9999930042886936
10.890000000000008,0.9999305136300028
10.910000000000009,0.9999975898349075
10.930000000000009,0.9999864049569653
10.950000000000008,0.9999399786184748
10.970000000000008,0.9999904489683973
10.990000000000009,0.9998593598744073
11.010000000000009,0.9993643028843403
11.030000000000008,0.9998229078880816
11.050000000000008,0.9999847025650394
